대여소번호,대여소명,전체이용건수,최초관측일,최종관측일,출근시간비중,퇴근시간비중,주말비중,심야비중,자치구,상세주소,위도,경도,설치일,거치대수,운영방식,관측일수,일평균이용건수,거치대당일평균이용건수,일평균이용건수점수,출근시간비중점수,퇴근시간비중점수,주말비중점수,거치대당일평균이용건수점수,동일가중치점수,집중운영점수,우선관리등급,군집
5751,5751. 송파여성축구장,6098,2025-06-01,2026-06-30,0.11511971138078059,0.3258445391931781,0.34617907510659235,0.15726467694326007,송파구,방이동 88-9,37.52471542,127.11743927,2022-05-19 00:00:00,10.0,QR,395,15.437974683544304,1.5437974683544304,2,2,4,5,2,15,2.8,검토,3
1456,1456. 상아빌딩(우림시장 교차로),13668,2025-06-01,2026-06-30,0.14464442493415278,0.23324553702077847,0.2660228270412643,0.239537606087211,중랑구,서울특별시 중랑구 용마산로 494 상아빌딩(우림시장 교차로),37.59511185,127.10032654,2018-02-26 11:05:33,10.0,LCD,395,34.60253164556962,3.460253164556962,3,2,2,4,4,15,2.8,검토,3
490,490.가온문화공원,17420,2025-06-01,2026-06-30,0.05774971297359357,0.4479334098737084,0.18340987370838116,0.1431687715269805,마포구,마포구 상암동 1594,37.58207703,126.88766479,2020-04-06 00:00:00,23.0,QR,395,44.10126582278481,1.9174463401210786,4,1,5,1,2,13,2.8,검토,2
3623,3623. 일원에코파크 앞(개포로 방면),5782,2025-06-01,2026-06-30,0.1900726392251816,0.2812175717744725,0.2943618125216188,0.14095468695952956,강남구,개포로 670,37.49587631,127.08650208,2021-02-24 00:00:00,10.0,QR,395,14.637974683544304,1.4637974683544304,2,3,3,5,2,15,2.8,검토,0
2801,2801. 대륭포스트타워1차,22097,2025-06-01,2026-06-30,0.02701724215956917,0.5913924967190116,0.11671267592885912,0.11187038964565325,구로구,구로구 디지털로31길 33-1,37.48437119,126.89542389,2019-07-18 00:00:00,30.0,LCD,395,55.94177215189873,1.8647257383966245,4,1,5,1,2,13,2.8,검토,2
1641,1641. 한내근린공원 남측,8688,2025-06-01,2026-06-30,0.1796731123388582,0.27578268876611417,0.292817679558011,0.15906998158379373,노원구,서울특별시 노원구 마들로 86 한내근린공원 남측,37.62155533,127.06951141,2017-08-30 12:48:18,15.0,LCD,395,21.99493670886076,1.4663291139240506,2,3,3,5,2,15,2.8,검토,3
864,864.순천향대학병원(한남오거리),7566,2025-06-01,2026-06-30,0.06079830822098863,0.3887126619085382,0.28363732487443827,0.2505947660586836,용산구,서울특별시 용산구 한남동 704-11,37.53514099,127.00600433,2020-04-05 00:00:00,10.0,QR,395,19.154430379746834,1.9154430379746834,2,1,5,5,2,15,2.8,검토,3
851,851.효창 푸르지오 앞,6363,2025-06-01,2026-06-30,0.1962910576771963,0.2585258525852585,0.29655822725129655,0.19126198334119127,용산구,서울특별시 용산구 백범로 260 효창파크 푸르지오,37.54047775,126.95811462,2020-03-28 00:00:00,10.0,QR,395,16.10886075949367,1.610886075949367,2,4,2,5,2,15,2.8,검토,3
1296,1296. 석촌호수교차로 (송파나루근린공원 앞),7803,2025-06-01,2026-06-30,0.11213635781109829,0.3391003460207612,0.34012559272074844,0.2570806100217865,송파구,송파구 잠실동 48,37.50867844,127.1034317,2018-11-05 00:00:00,10.0,LCD,395,19.754430379746836,1.9754430379746837,2,2,4,5,2,15,2.8,검토,3
1334,1334. 석관동주민센터 앞,16012,2025-06-01,2026-06-30,0.13733449912565576,0.23882088433674745,0.21958531101673745,0.2639895078690982,성북구,서울특별시 성북구 화랑로 296 성북구 석관동 384-2,37.61299896,127.06130981,2017-04-26 15:03:20,10.0,LCD,395,40.5367088607595,4.05367088607595,4,2,2,2,4,14,2.8,검토,3
5089,5089. LG사이언스파크 E10동,21585,2025-06-01,2026-06-30,0.05823488533703961,0.4813527912902479,0.04113968033356498,0.029186935371785964,강서구,마곡동 788-5,37.56364822,126.83454132,2022-08-29 00:00:00,40.0,QR,395,54.64556962025316,1.366139240506329,4,1,5,1,2,13,2.8,검토,2
4084,4084. 도봉동실내스포츠센터,10806,2025-06-01,2026-06-30,0.175643161206737,0.26022580048121413,0.24245789376272442,0.20035165648713676,도봉구,서울특별시 도봉구 도봉구 마들로 805 (도봉동실내스포츠센터 앞),37.68125534,127.05047607,2022-02-11 00:00:00,10.0,QR,395,27.356962025316456,2.7356962025316456,3,3,2,3,3,14,2.7500000000000004,검토,3
1557,1557.신창교,11349,2025-06-01,2026-06-30,0.16538902105912415,0.25579346197902897,0.25500044056745086,0.20089875759978854,강북구,서울특별시 강북구 번동 612-3,37.63238144,127.03930664,2020-03-27 00:00:00,10.0,QR,395,28.73164556962025,2.873164556962025,3,3,2,3,3,14,2.7500000000000004,검토,3
720,720. 서울강월초등학교 앞,9294,2025-06-01,2026-06-30,0.18807833010544436,0.23294598665805896,0.2591994835377663,0.2267054013341941,양천구,서울특별시 양천구 신월로 97,37.5161972,126.8348999,2016-07-06 12:00:00,10.0,LCD,395,23.529113924050634,2.3529113924050633,3,3,2,3,3,14,2.7500000000000004,검토,3
3311,3311.서울대입구역 4번 출구,9954,2025-06-01,2026-06-30,0.06801285915209966,0.33936106088004825,0.2596945951376331,0.27034358047016277,관악구,참숯5길 7,37.48122025,126.95157623,2020-04-30 00:00:00,12.0,QR,395,25.2,2.1,3,1,4,3,3,14,2.7500000000000004,검토,3
2089,2089.사당역10번출구(금강빌딩),9939,2025-06-01,2026-06-30,0.12536472482141062,0.2760841130898481,0.25978468658818793,0.29560317939430525,동작구, 동작구 동작대로 29,37.4791069,126.98150635,2020-04-26 00:00:00,10.0,QR,395,25.162025316455697,2.5162025316455696,3,2,3,3,3,14,2.7500000000000004,검토,3
2237,2237.서울남부터미널 대합실 입구,9111,2025-06-01,2026-06-30,0.1482822961255625,0.3625288113269674,0.23169794753594555,0.1468554494567007,서초구,서울특별시 서초구 서초중앙로 지하 31,37.48455811,127.01486969,2017-06-01 10:36:08,20.0,LCD,395,23.065822784810127,1.1532911392405063,3,2,5,2,1,13,2.7500000000000004,검토,2
2603,2603. 송파 글마루 도서관,11110,2025-06-01,2026-06-30,0.18775877587758777,0.24131413141314131,0.2538253825382538,0.10423042304230423,송파구,송파구 충민로 1206,37.48095322,127.13010406,2018-09-14 00:00:00,10.0,LCD,395,28.126582278481013,2.812658227848101,3,3,2,3,3,14,2.7500000000000004,검토,0
4095,4095. 방학브라운스톤아파트,9336,2025-06-01,2026-06-30,0.16966580976863754,0.24443016281062555,0.24507283633247642,0.21604541559554413,도봉구,도봉로146길 36,37.66289139,127.04540253,2023-10-05 00:00:00,8.0,QR,395,23.635443037974685,2.9544303797468356,3,3,2,3,3,14,2.7500000000000004,검토,3
4406,4406. 장곡초등학교 앞,11107,2025-06-01,2026-06-30,0.1760151255964707,0.23759791122715404,0.2536238408211038,0.25605474025389396,성북구,서울특별시 성북구 장위동 237-132,37.61745453,127.04844666,2021-04-12 00:00:00,10.0,QR,395,28.11898734177215,2.8118987341772153,3,3,2,3,3,14,2.7500000000000004,검토,3
1937,1937. 한진아파트 입구,12538,2025-06-01,2026-06-30,0.2088849896315202,0.2088052320944329,0.2580156324772691,0.24948157600893284,구로구,서울특별시 구로구 개봉로3길 87,37.4860611,126.85201263,2017-05-11 11:30:11,15.0,LCD,395,31.741772151898733,2.1161181434599157,3,4,1,3,3,14,2.7500000000000004,검토,3
1454,1454. 한국전력공사(동대문 중랑지사),9207,2025-06-01,2026-06-30,0.17617030520256327,0.24025198218746605,0.24861518409905506,0.2000651678071033,중랑구,서울특별시 중랑구 동일로 862 한국전력공사(동대문 중랑지사),37.6073494,127.07859039,2017-12-22 14:24:48,10.0,LCD,395,23.308860759493673,2.3308860759493673,3,3,2,3,3,14,2.7500000000000004,검토,3
251,251. 서울지방병무청 버스정류장,9599,2025-06-01,2026-06-30,0.1331388686321492,0.27325763100322953,0.25867277841441816,0.2087717470569851,영등포구,서울특별시 영등포구 신길동853,37.50449371,126.92195129,2016-06-29 12:00:00,10.0,QR,395,24.30126582278481,2.430126582278481,3,2,3,3,3,14,2.7500000000000004,검토,3
282,282. 신한은행 대림동지점,9204,2025-06-01,2026-06-30,0.1727509778357236,0.2510864841373316,0.2508691873098653,0.21349413298565842,영등포구,시흥대로 617,37.48752975,126.90487671,2018-09-28 00:00:00,10.0,LCD,395,23.30126582278481,2.330126582278481,3,3,2,3,3,14,2.7500000000000004,검토,3
958,958. 본 서부병원 버스정류장(은평 세무서 방면),12835,2025-06-01,2026-06-30,0.16758862485391507,0.2575769380599922,0.2538371640046747,0.21901051811453057,은평구,서울특별시 은평구 은평로 136 신한은행 응암동 지점 앞,37.60036087,126.92281342,2018-10-16 00:00:00,13.0,LCD,395,32.49367088607595,2.4995131450827652,3,3,2,3,3,14,2.7500000000000004,검토,3
835,835. 남영역 건너편,12073,2025-06-01,2026-06-30,0.14586266876501283,0.2915596786217179,0.2422761534001491,0.23523564979706785,용산구,서울특별시 용산구 한강대로77길 18 남영역 건너편,37.54198074,126.97154236,2017-12-22 14:20:27,10.0,LCD,395,30.564556962025318,3.0564556962025318,3,2,3,3,3,14,2.7500000000000004,검토,3
1277,1277. 성내7교,13060,2025-06-01,2026-06-30,0.23721286370597244,0.21385911179173048,0.24509954058192956,0.145635528330781,송파구,서울특별시 송파구 마천로 164,37.50562668,127.1364212,2018-02-26 11:48:42,15.0,LCD,395,33.063291139240505,2.2042194092827003,3,4,1,3,3,14,2.7500000000000004,검토,0
1339,1339. 삼성전자서비스 성북센터,10355,2025-06-01,2026-06-30,0.16755190729116368,0.2575567358763882,0.24577498792853694,0.2584258812168035,성북구,서울특별시 성북구 월계로 28 삼성전자서비스 성북센터,37.610569,127.0335083,2017-11-13 09:20:27,9.0,LCD,395,26.21518987341772,2.9127988748241913,3,3,2,3,3,14,2.7500000000000004,검토,3
4959,4959. 암사역사공원역 3번출구,2642,2025-06-01,2026-06-30,0.3516275548826647,0.3024224072672218,0.14345193035579107,0.12149886449659349,강동구,강동구 암사동 380-25,37.55744553,127.13816833,2024-09-24 00:00:00,10.0,QR,395,6.688607594936709,0.6688607594936709,1,5,4,1,1,12,2.7500000000000004,검토,0
1983,1983. 구로동롯데아파트,11853,2025-06-01,2026-06-30,0.21741331308529485,0.21403864000674935,0.2545347169492955,0.2709018813802413,구로구,서울특별시 구로구 새말로 31,37.50254822,126.88388062,2017-11-28 10:40:57,10.0,LCD,395,30.00759493670886,3.000759493670886,3,4,1,3,3,14,2.7500000000000004,검토,3
4653,4653. 불광역 9번 출구 맞은편,9873,2025-06-01,2026-06-30,0.1111111111111111,0.29099564468753164,0.2522029778182923,0.22951483844829332,은평구,불광로 41,37.61156845,126.93048859,2020-11-03 00:00:00,10.0,QR,395,24.99493670886076,2.4994936708860758,3,2,3,3,3,14,2.7500000000000004,검토,3
191,191. 서우빌딩,10164,2025-06-01,2026-06-30,0.22225501770956316,0.2081857536402991,0.24950806768988587,0.20228256591892957,서대문구,서울특별시 서대문구 응암로 66,37.57889175,126.91073608,2016-07-06 12:00:00,10.0,LCD,395,25.73164556962025,2.573164556962025,3,4,1,3,3,14,2.7500000000000004,검토,0
4782,4782. 서소문역사공원,1406,2025-06-01,2026-05-26,0.19274537695590327,0.3890469416785206,0.15433854907539118,0.0903271692745377,중구,서울특별시 중구 의주로2가 16-6,37.56157303,126.9684906,2020-10-05 00:00:00,10.0,QR,360,3.9055555555555554,0.39055555555555554,1,4,5,1,1,12,2.7500000000000004,검토,2
2368,2368. 도곡동 경남아파트 건너편,4559,2025-06-01,2026-06-30,0.1441105505593332,0.3410835709585435,0.2660671199824523,0.1789866198727791,강남구,서울특별시 강남구 도곡동 874-1,37.48934174,127.04129791,2017-11-01 16:00:00,7.0,QR,395,11.541772151898734,1.6488245931283905,1,2,5,4,2,14,2.75,검토,3
815,815. LIG강촌아파트 103동앞,14162,2025-06-01,2026-06-30,0.14270583250953256,0.2790566304194323,0.3058183872334416,0.20533822906369156,용산구,서울특별시 용산구 이촌동301-5 LIG강촌아파트 103동앞,37.51850891,126.97879791,2016-06-29 12:00:00,30.0,QR,395,35.85316455696203,1.1951054852320675,4,2,3,5,1,15,2.75,검토,3
1759,1759.서울북부지방법원 앞,7282,2025-06-01,2026-06-30,0.16547651744026368,0.33891787970337817,0.21450151057401812,0.15352925020598737,도봉구,서울특별시 도봉구 마들로 749 서울북부지방법원,37.67721939,127.04863739,2020-03-18 00:00:00,10.0,QR,395,18.435443037974682,1.8435443037974681,2,3,4,2,2,13,2.75,검토,2
939,939. 은평구청 교차로,7445,2025-06-01,2026-06-30,0.11793149764942915,0.3462726662189389,0.21155137676292815,0.22968435191403627,은평구,서울특별시 응암동 82-31 은평구청 교차로,37.60169983,126.92742157,2017-11-01 16:00:00,15.0,LCD,395,18.848101265822784,1.2565400843881855,2,2,5,2,2,13,2.75,검토,3
607,607. 신이문역 2번출구,8992,2025-06-01,2026-06-30,0.1561387900355872,0.3290702846975089,0.22597864768683273,0.1836076512455516,동대문구,서울특별시 동대문구 이문동186-1 신이문역 2번출구,37.60271072,127.06786346,2016-06-29 12:00:00,15.0,LCD,395,22.764556962025317,1.5176371308016878,2,3,4,2,2,13,2.75,검토,3
192,192. 연서어린이공원,5408,2025-06-01,2026-06-30,0.3333949704142012,0.23816568047337278,0.23298816568047337,0.10336538461538461,서대문구,서울특별시 서대문구 연희동 519-7,37.57222748,126.92306519,2016-07-06 12:00:00,10.0,QR,395,13.69113924050633,1.369113924050633,2,5,2,2,2,13,2.75,검토,0
2272,2272. 교대입구 교차로,5883,2025-06-01,2026-06-30,0.1198368179500255,0.3640999490056094,0.20958694543600204,0.17593064762876084,서초구,서울특별시 서초동 1748-33,37.4873085,127.01058197,2017-11-01 16:00:00,10.0,LCD,395,14.893670886075949,1.489367088607595,2,2,5,2,2,13,2.75,검토,2
822,822. 이촌1동 마을공원,5764,2025-06-01,2026-06-30,0.18667591950034698,0.3043025676613463,0.24011103400416378,0.13584316446911868,용산구,서울특별시 용산구 이촌로 219 이촌1동 마을공원,37.52202606,126.96618652,2016-07-06 12:00:00,10.0,QR,395,14.592405063291139,1.4592405063291138,2,3,4,2,2,13,2.75,검토,0
1749,1749. ESA아파트 상가 앞,14198,2025-06-01,2026-06-30,0.105226088181434,0.2646147344696436,0.2807437667277081,0.32476405127482744,도봉구,서울특별시 도봉구 도봉로150길 43 ESA 아파트,37.66627121,127.04598999,2020-03-21 00:00:00,10.0,QR,395,35.94430379746836,3.5944303797468358,4,1,2,4,4,15,2.75,검토,3
1303,1303. 돈암초교 입구,7869,2025-06-01,2026-06-30,0.28351760071165333,0.2399288346676833,0.22671241580887025,0.18236116406150718,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,37.59169388,127.01249695,2017-06-30 10:39:15,10.0,LCD,395,19.921518987341774,1.9921518987341773,2,5,2,2,2,13,2.75,검토,0
4642,4642. 용산더프라임아파트 101동 앞,4882,2025-06-01,2026-06-30,0.19582138467841048,0.29229823842687425,0.26607947562474393,0.1356001638672675,용산구,서울특별시 용산구 문배동 44,37.53930283,126.97050476,2022-10-17 00:00:00,10.0,QR,395,12.359493670886076,1.2359493670886077,1,4,3,4,2,14,2.75,검토,0
3432,3432.종로2가 사거리,15035,2025-06-01,2026-06-30,0.09810442301296973,0.3100764881942135,0.20359161955437313,0.18889258397073494,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,37.57001877,126.98880768,2020-02-10 00:00:00,15.0,QR,395,38.063291139240505,2.537552742616034,4,1,4,1,3,13,2.75,검토,3
1750,1750. 창포원 남쪽 입구,9348,2025-06-01,2026-06-30,0.09039366709456569,0.3053059477963201,0.3286264441591784,0.16955498502353444,도봉구,서울특별시 도봉구 마들로 916 방문자센터,37.68826675,127.04889679,2020-03-23 00:00:00,12.0,QR,395,23.66582278481013,1.9721518987341773,3,1,4,5,2,15,2.75,검토,3
1253,1253. 오금역 3번 출구 뒤,7923,2025-06-01,2026-06-30,0.20194370819134166,0.27136185788211536,0.21519626404139847,0.19373974504606842,송파구,서울특별시  송파구 가락동 10-15 ,37.50165176,127.12818146,2017-11-01 16:00:00,10.0,LCD,395,20.058227848101264,2.0058227848101264,2,4,3,2,2,13,2.75,검토,0
4362,4362. 행당중학교 후문,6749,2025-06-01,2026-06-30,0.09453252333679063,0.3181212031412061,0.31752852274411025,0.2424062824122092,성동구,서울특별시 성동구 왕십리로189,37.5540123,127.04154968,2020-11-03 00:00:00,8.0,QR,395,17.08607594936709,2.135759493670886,2,1,4,5,3,15,2.75,검토,3
3411,3411.종묘,12914,2025-06-01,2026-06-30,0.1531671054669351,0.25367817872076814,0.16772494966702803,0.13194982189871457,종로구,서울특별시 종로구 종로 153-2 가로판매대,37.57072067,126.99437714,2020-02-10 00:00:00,10.0,QR,395,32.69367088607595,3.269367088607595,3,3,2,1,4,13,2.75,검토,0
536,536. 행당역 2번출구 앞,7933,2025-06-01,2026-06-30,0.23874952729106266,0.21845455691415605,0.28324719526030506,0.23849741585780915,성동구,서울특별시 성동구 행당동 347-11 행당역 2번출구 앞,37.55735016,127.02921295,2016-06-29 12:00:00,8.0,LCD,395,20.083544303797467,2.5104430379746834,2,4,1,5,3,15,2.75,검토,0
4835,4835. 망우동 본죽 앞,8724,2025-06-01,2026-06-30,0.24105914718019258,0.19188445667125173,0.2545850527281064,0.2038055937643283,중랑구,서울특별시 중랑구 망우로 467,37.60064316,127.10404968,2021-11-11 00:00:00,7.0,QR,395,22.08607594936709,3.1551537070524414,2,4,1,3,4,14,2.75,검토,0
1403,1403. 중화빌딩 앞 (동부시장),9897,2025-06-01,2026-06-30,0.08760230372840255,0.3205011619682732,0.29069414974234614,0.29695867434576134,중랑구,서울특별시 중랑구 망우로 211 중화빌딩,37.59424973,127.07657623,2017-04-26 14:55:07,15.0,LCD,395,25.055696202531646,1.670379746835443,3,1,4,5,2,15,2.75,검토,3
4040,4040. 공릉로 26길,8893,2025-06-01,2026-06-30,0.16248734960080963,0.24041380861351624,0.3095693241875633,0.24648600022489597,노원구,서울특별시 노원구 공릉동 656-6,37.61965561,127.08146667,2021-07-15 00:00:00,10.0,QR,395,22.513924050632912,2.2513924050632914,2,3,2,5,3,15,2.75,검토,3
3416,3416.동묘앞역 6번출구,23423,2025-06-01,2026-06-30,0.12846347607052896,0.21722238825086454,0.2269991034453315,0.2787004226614866,종로구,서울특별시 종로구 창신동 397-6,37.5715332,127.01561737,2020-02-04 00:00:00,15.0,QR,395,59.29873417721519,3.953248945147679,5,2,1,2,4,14,2.75,검토,3
3776,3776. 김포공항사거리,6359,2025-06-01,2026-06-30,0.19971693662525555,0.2714263248938512,0.23321276930334958,0.16291869790847618,강서구,방화동651-1,37.5675354,126.80518341,2020-11-09 00:00:00,10.0,QR,395,16.09873417721519,1.6098734177215188,2,4,3,2,2,13,2.75,검토,0
4774,4774. 을지로입구역 8번출구,6648,2025-06-01,2026-06-30,0.12575210589651023,0.36236462093862815,0.2181107099879663,0.10093261131167268,중구,서울특별시 중구 을지로1가 140-1,37.56590271,126.98178101,2020-09-23 00:00:00,9.0,QR,395,16.830379746835444,1.8700421940928271,2,2,5,2,2,13,2.75,검토,2
4316,4316. 고속터미널역 3번출구,8036,2025-06-01,2026-06-30,0.1441015430562469,0.4035589845694375,0.2651816824290692,0.13750622200099552,서초구,반포동 118-3,37.50365829,127.0059433,2021-02-19 00:00:00,25.0,QR,395,20.344303797468353,0.8137721518987341,2,2,5,4,1,14,2.75,검토,2
